"","ï..Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","Q21A","country","TIPI1","TIPI2","TIPI3","TIPI4","TIPI5","TIPI6","TIPI7","TIPI8","TIPI9","TIPI10","VCL3","VCL6","VCL12","gender","age","Extraversion","Agreeableness","Conscientiousness","Emotional","Openness","education","urban","race"
"17795",2,4,1,1,2,1,2,1,3,1,1,2,3,1,3,2,1,1,1,1,1,"MY",5,4,3,4,4,3,5,2,4,7,0,0,0,2,25,8,9,5,8,11,4,3,70
"17796",3,4,2,1,2,3,3,1,4,1,3,2,3,1,3,4,2,1,4,4,1,"MY",5,4,5,2,7,3,6,4,3,1,0,0,0,2,32,8,10,9,5,8,4,3,10
"17797",4,1,2,1,3,4,1,4,2,1,3,4,2,4,2,2,1,3,1,1,1,"US",1,3,7,1,3,1,7,3,2,5,0,0,0,2,21,2,10,10,3,8,2,2,60
"17798",2,4,3,2,1,4,1,2,1,4,3,4,4,3,2,3,4,3,1,4,2,"ID",2,2,2,1,7,4,4,4,2,5,0,0,0,2,43,6,6,6,3,12,4,3,10
"17799",1,2,3,1,1,1,1,2,1,1,2,1,4,1,1,2,1,3,1,1,1,"MY",0,0,0,0,0,0,0,0,7,0,0,0,0,2,37,0,0,0,7,0,3,1,70
"17800",2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,"MY",3,7,6,4,4,1,6,5,5,2,0,0,0,2,19,4,13,11,9,6,3,1,70
"17801",2,1,3,1,2,2,1,4,2,2,4,2,2,2,2,3,4,4,3,2,3,"MY",5,0,0,0,0,0,0,0,0,0,0,0,0,2,26,5,0,0,0,0,3,3,70
"17802",4,2,3,2,4,4,2,4,4,4,4,2,4,4,3,3,4,4,2,1,4,"MY",4,3,1,1,1,3,3,1,1,3,0,0,0,1,21,7,6,2,2,4,2,1,10
"17803",2,2,3,2,2,4,4,4,4,3,4,4,4,4,2,4,4,4,2,2,3,"MY",4,6,7,2,6,4,6,7,1,6,0,0,0,2,30,8,12,14,3,12,3,1,10
"17804",1,1,1,4,1,2,1,1,2,1,3,1,1,3,1,1,1,3,1,1,1,"US",7,3,6,4,6,7,5,3,5,2,0,0,0,2,21,14,8,9,9,8,2,2,60
"17805",1,1,2,1,4,4,1,2,3,3,2,1,2,1,1,3,2,1,1,2,3,"US",5,3,6,3,7,5,7,6,5,7,0,0,0,2,21,10,10,12,8,14,3,2,30
"17806",3,3,3,2,4,4,2,3,3,2,3,3,4,3,3,4,3,4,3,4,2,"MY",2,2,2,2,2,2,4,3,1,4,0,0,0,2,22,4,6,5,3,6,3,3,10
"17807",2,2,3,1,2,3,1,3,2,3,1,1,2,4,1,1,4,3,1,1,4,"MY",7,1,7,3,7,4,7,7,4,1,0,0,0,2,26,11,8,14,7,8,3,2,10
"17808",1,1,1,1,2,2,2,1,3,1,1,2,1,1,1,1,1,1,2,3,1,"MY",4,6,3,5,7,4,5,3,5,4,0,0,0,2,19,8,11,6,10,11,2,3,10
"17809",3,2,2,1,2,2,1,1,1,1,1,1,3,3,1,2,1,2,2,1,2,"MY",4,4,4,5,4,5,6,3,4,5,0,0,0,2,28,9,10,7,9,9,3,3,10
"17810",2,3,1,2,3,3,1,3,3,2,3,3,3,3,1,3,2,2,1,4,2,"MY",2,3,5,2,4,3,5,2,3,5,0,0,0,2,19,5,8,7,5,9,3,2,10
"17811",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,"MY",7,6,7,7,6,2,6,6,6,5,0,0,0,2,39,9,12,13,13,11,3,3,10
"17812",2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,"MY",6,2,7,4,7,3,7,7,6,3,0,0,0,2,24,9,9,14,10,10,3,3,10
"17813",2,1,2,1,2,2,2,2,4,4,2,2,2,2,2,2,2,2,1,2,4,"MY",1,7,5,2,5,1,5,4,4,7,0,0,0,2,22,2,12,9,6,12,3,1,10
"17814",4,4,4,2,3,4,2,4,4,4,4,4,4,4,3,4,4,1,3,2,3,"MY",2,1,5,1,7,2,4,1,1,6,0,0,0,2,28,4,5,6,2,13,3,1,10
"17815",2,3,2,1,2,2,2,2,2,2,3,4,2,2,2,2,4,2,2,2,3,"MY",5,4,6,2,5,5,6,5,3,3,0,0,0,2,19,10,10,11,5,8,3,3,10
"17816",2,1,2,1,2,4,2,3,4,1,3,4,2,2,3,2,3,2,1,3,1,"MY",6,4,5,2,6,5,5,2,3,3,0,0,0,2,20,11,9,7,5,9,2,3,10
"17817",2,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,4,4,4,"MY",3,1,5,1,6,3,6,4,1,7,0,0,0,2,19,6,7,9,2,13,3,2,10
"17818",2,4,2,2,2,4,2,2,3,1,2,3,2,2,2,1,2,3,4,4,1,"MY",5,1,7,3,7,4,7,5,4,3,0,0,0,2,40,9,8,12,7,10,3,3,70
"17819",3,1,2,1,2,2,1,3,3,1,2,2,2,3,1,1,3,3,2,2,2,"MY",2,3,4,6,3,2,6,3,5,3,0,0,0,2,39,4,9,7,11,6,3,1,70
"17820",3,2,3,2,4,4,1,2,2,4,3,1,4,3,2,3,4,4,2,4,4,"MY",1,7,6,0,5,4,7,3,1,3,0,0,0,2,21,5,14,9,1,8,3,3,10
"17821",3,3,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,"MY",1,7,1,2,1,1,6,3,2,2,0,0,0,2,19,2,13,4,4,3,3,3,10
"17822",1,2,1,2,1,1,2,2,1,1,2,2,2,1,2,1,1,2,1,1,1,"MY",4,7,6,3,7,5,5,4,6,6,0,0,0,2,40,9,12,10,9,13,4,2,10
"17823",1,1,1,1,1,2,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,"MY",6,2,7,6,7,7,1,3,6,6,0,0,0,2,38,13,3,10,12,13,4,1,10
"17824",3,4,3,3,4,4,3,2,4,4,3,4,4,2,2,4,4,4,4,3,4,"MY",4,3,4,2,5,4,6,2,6,1,0,0,0,2,30,8,9,6,8,6,3,2,10
"17825",1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,2,1,"MY",7,2,7,3,5,5,7,7,3,6,0,0,0,2,40,12,9,14,6,11,4,1,10
"17826",2,2,2,1,2,2,2,1,2,4,2,2,2,2,2,2,2,1,1,2,4,"MY",7,4,5,3,6,5,7,3,5,4,0,0,0,2,24,12,11,8,8,10,4,1,10
"17827",4,2,2,2,4,4,2,3,4,4,4,3,4,4,4,4,3,4,2,3,3,"MY",3,5,6,4,2,3,4,6,2,4,0,0,0,2,26,6,9,12,6,6,4,1,10
"17828",2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,"MY",5,7,7,3,2,5,7,6,5,3,0,0,0,2,41,10,14,13,8,5,4,3,10
"17829",1,2,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,"MY",6,3,7,6,7,4,6,7,6,6,0,0,0,2,40,10,9,14,12,13,4,2,10
"17830",2,3,2,2,4,2,3,3,3,2,2,3,3,2,3,3,3,3,3,2,2,"MY",4,5,4,3,4,2,4,1,4,2,0,0,0,2,23,6,9,5,7,6,3,1,10
"17831",3,1,3,2,4,3,2,3,3,3,3,3,3,3,3,4,4,2,3,2,4,"US",2,2,3,2,4,2,4,3,2,5,0,0,0,1,19,4,6,6,4,9,2,2,60
"17832",1,1,2,1,3,2,1,2,2,2,3,2,2,3,2,2,3,3,2,2,3,"MY",5,3,5,2,5,2,6,1,6,4,0,0,0,2,21,7,9,6,8,9,3,1,70
"17833",2,1,2,1,3,4,1,3,3,2,2,2,3,4,2,2,2,4,1,2,1,"MY",5,2,6,1,5,2,6,2,5,2,0,0,0,2,27,7,8,8,6,7,3,3,10
"17834",2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,1,"IN",3,7,7,7,6,4,6,7,6,7,0,0,0,1,40,7,13,14,13,13,4,3,10
"17835",1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,"MY",5,5,5,2,5,4,5,6,5,3,0,0,0,2,40,9,10,11,7,8,3,3,70
"17836",3,4,2,3,3,4,3,3,4,3,3,4,2,3,2,3,2,2,3,3,1,"MY",3,1,5,1,4,3,5,2,2,7,0,0,0,2,24,6,6,7,3,11,3,2,10
"17837",1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,"MY",5,5,5,3,5,1,7,4,5,3,0,0,0,2,41,6,12,9,8,8,4,1,10
"17838",2,2,1,1,4,3,3,1,4,2,2,3,3,3,1,3,3,3,3,4,2,"MY",2,3,3,2,1,2,6,2,3,6,0,0,0,2,28,4,9,5,5,7,4,3,10
"17839",2,1,3,1,4,2,2,2,2,2,2,2,4,2,1,3,4,3,1,4,3,"MY",1,3,5,3,5,2,6,4,4,5,0,0,0,2,24,3,9,9,7,10,3,2,10
"17840",4,4,4,4,4,3,2,4,4,4,2,3,4,4,3,3,3,4,2,4,4,"MY",5,3,5,1,5,1,6,1,1,7,0,0,0,1,30,6,9,6,2,12,3,2,10
"17841",4,2,4,2,3,3,4,4,3,4,4,3,2,3,2,4,4,2,3,2,4,"US",1,4,2,4,4,2,2,1,4,1,0,0,0,1,22,3,6,3,8,5,2,1,60
"17842",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,"MY",4,4,7,5,7,3,4,4,6,4,0,0,0,1,42,7,8,11,11,11,3,2,10
"17843",4,4,3,2,4,2,2,3,3,4,3,3,4,4,3,3,4,2,3,3,4,"MY",6,2,4,1,6,5,6,1,3,4,0,0,0,2,25,11,8,5,4,10,3,2,10
"17844",3,2,3,4,3,3,4,4,3,3,3,3,3,3,4,3,3,4,4,4,3,"MY",5,3,7,2,6,5,5,5,4,5,0,0,0,2,24,10,8,12,6,11,3,3,10
"17845",2,3,3,3,2,3,2,2,3,2,2,3,2,2,3,2,2,3,3,3,2,"MY",5,4,5,3,6,4,5,3,5,3,0,0,0,2,21,9,9,8,8,9,4,2,10
"17846",1,3,1,1,2,2,1,1,1,1,1,2,1,1,2,2,2,3,2,1,2,"MY",2,6,5,2,6,2,7,1,6,5,0,0,0,2,21,4,13,6,8,11,3,2,10
"17847",2,2,2,1,2,2,2,2,3,3,1,1,2,1,1,1,4,1,2,2,2,"MY",4,4,3,1,5,1,6,5,3,3,0,0,0,2,21,5,10,8,4,8,3,2,70
"17848",1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,4,1,1,1,"MY",7,3,7,3,3,7,7,7,4,4,0,0,0,2,21,14,10,14,7,7,2,2,10
"17849",1,4,1,1,3,3,1,2,2,1,1,3,2,3,1,1,1,1,1,2,1,"MY",3,3,7,2,7,1,7,2,5,3,0,0,0,2,21,4,10,9,7,10,2,3,10
"17850",3,3,4,4,4,4,4,4,3,4,3,3,4,3,4,3,4,4,4,4,4,"MY",1,5,5,1,4,1,7,1,4,4,0,0,0,2,21,2,12,6,5,8,3,3,10
"17851",2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,"MY",5,5,4,5,5,3,5,5,4,3,0,0,0,2,21,8,10,9,9,8,3,3,10
"17852",2,4,2,1,3,2,1,2,2,2,4,2,4,3,3,3,4,4,1,2,2,"MY",5,3,6,1,7,1,6,6,3,6,0,0,0,2,28,6,9,12,4,13,3,1,10
"17853",2,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,2,1,"MY",3,6,6,5,5,4,4,4,6,4,0,0,0,2,21,7,10,10,11,9,2,1,70
"17854",2,4,1,1,1,1,2,2,4,1,3,3,2,1,2,1,1,4,4,2,1,"MY",6,3,7,7,6,6,6,5,7,1,0,0,0,2,23,12,9,12,14,7,3,1,10
"17855",1,2,1,1,4,3,1,1,2,1,2,2,4,1,2,4,3,1,1,1,3,"MY",6,5,6,6,6,4,5,3,7,6,0,0,0,2,23,10,10,9,13,12,3,2,10
"17856",1,2,1,1,1,3,1,1,2,2,2,2,2,2,1,2,4,2,1,1,2,"MY",5,4,4,5,6,2,4,5,5,5,0,0,0,2,23,7,8,9,10,11,2,3,10
"17857",1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,"MY",2,7,6,3,6,5,4,6,5,7,0,0,0,2,20,7,11,12,8,13,2,3,10
"17858",3,2,1,1,2,1,4,2,2,1,2,3,1,2,1,2,2,2,1,2,1,"MY",4,4,7,4,7,1,6,4,6,3,0,0,0,2,21,5,10,11,10,10,3,1,10
"17859",3,2,1,1,3,4,2,1,3,2,3,3,2,3,2,3,3,3,3,2,1,"MY",4,5,6,3,5,6,4,1,3,3,0,0,0,2,24,10,9,7,6,8,2,1,10
"17860",1,2,1,2,1,2,2,2,2,1,1,2,1,1,2,1,3,2,2,4,1,"MY",5,7,6,3,6,4,6,5,6,5,0,0,0,2,22,9,13,11,9,11,2,1,10
"17861",1,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,3,2,"MY",3,7,5,3,5,2,6,4,3,3,0,0,0,2,21,5,13,9,6,8,3,1,70
"17862",1,3,1,2,1,3,2,1,2,1,2,2,3,2,1,2,1,2,1,4,2,"MY",6,3,5,6,7,5,5,6,6,6,0,0,0,2,22,11,8,11,12,13,3,3,10
"17863",2,2,2,1,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,2,2,"MY",4,4,4,2,2,1,4,7,3,4,0,0,0,2,24,5,8,11,5,6,3,3,10
"17864",2,1,2,2,2,3,1,3,1,3,2,2,3,2,2,2,3,2,1,2,2,"MY",6,3,5,2,5,3,6,2,3,1,0,0,0,2,25,9,9,7,5,6,3,2,10
"17865",2,2,2,2,3,2,2,2,3,2,3,3,2,2,1,2,4,2,2,3,3,"MY",1,4,4,2,3,1,6,2,2,1,0,0,0,2,21,2,10,6,4,4,2,3,10
"17866",3,2,2,1,3,3,1,3,4,3,3,3,3,2,3,2,2,4,2,2,2,"MY",7,1,7,3,7,5,5,4,2,5,0,0,0,2,34,12,6,11,5,12,4,2,10
"17867",3,3,2,2,3,3,2,4,3,3,2,3,2,3,1,3,3,3,2,3,3,"MY",6,7,7,2,6,5,6,3,6,7,0,0,0,2,31,11,13,10,8,13,3,3,10
"17868",2,1,2,2,2,3,1,2,4,2,2,2,3,2,3,3,4,1,2,2,4,"MY",4,6,3,5,3,5,5,2,5,4,0,0,0,2,19,9,11,5,10,7,2,3,10
"17869",4,1,3,4,3,3,1,3,1,3,3,2,4,2,2,4,4,4,4,3,4,"MY",6,1,6,2,6,2,5,4,5,3,0,0,0,2,20,8,6,10,7,9,3,2,10
"17870",1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"MY",7,3,6,4,6,1,6,6,6,7,0,0,0,2,29,8,9,12,10,13,2,1,10
"17871",2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,"CA",6,2,6,3,5,5,5,3,6,7,0,0,0,2,29,11,7,9,9,12,2,3,50
"17872",1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,"MY",6,4,7,5,7,4,5,7,6,6,0,0,0,2,26,10,9,14,11,13,3,2,10
"17873",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"MY",6,3,7,7,7,2,6,3,7,4,0,0,0,2,27,8,9,10,14,11,3,3,10
"17874",3,1,3,1,3,4,2,3,4,4,4,3,4,4,4,4,4,4,4,2,4,"MY",4,2,3,4,3,7,6,3,1,6,0,0,0,2,19,11,8,6,5,9,2,2,10
"17875",2,2,1,1,2,2,1,1,1,2,1,1,2,2,1,3,1,2,1,1,1,"MY",6,7,2,3,6,5,7,2,3,3,0,0,0,2,21,11,14,4,6,9,3,3,10
"17876",1,1,1,1,2,2,1,1,3,1,1,2,2,2,4,3,1,2,2,2,1,"MY",4,4,6,5,7,5,5,3,4,5,0,0,0,2,26,9,9,9,9,12,4,2,10
"17877",3,2,2,2,3,3,2,4,2,3,2,2,4,4,2,2,4,4,4,2,4,"MY",4,2,4,1,5,1,7,2,2,4,0,0,0,2,19,5,9,6,3,9,2,3,10
"17878",1,2,1,1,1,2,1,3,1,1,3,1,1,2,1,1,1,2,1,1,1,"MY",4,3,6,6,6,6,7,5,2,5,0,0,0,2,25,10,10,11,8,11,3,3,10
"17879",4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,1,1,4,4,"PH",2,6,2,2,7,2,4,2,1,2,0,0,0,2,19,4,10,4,3,9,2,2,10
"17880",2,4,1,1,4,2,1,2,2,1,4,2,4,3,2,4,4,4,2,4,4,"MY",3,7,3,3,6,6,7,3,2,7,0,0,0,2,26,9,14,6,5,13,3,1,10
"17881",2,1,2,2,2,4,2,4,3,4,3,2,4,3,3,3,4,4,1,1,4,"MY",6,2,3,1,3,2,5,7,3,4,0,0,0,2,33,8,7,10,4,7,3,1,10
"17882",3,2,2,2,4,2,2,2,4,3,3,2,3,2,3,2,3,4,2,3,3,"MY",5,2,4,2,5,3,7,3,5,6,0,0,0,2,24,8,9,7,7,11,2,1,10
"17883",4,3,3,3,3,4,2,3,4,3,3,2,4,4,2,3,3,2,3,2,3,"MY",6,2,6,2,6,3,2,5,4,6,0,0,0,2,23,9,4,11,6,12,4,2,10
"17884",3,2,3,1,3,3,2,3,2,2,3,3,4,3,2,2,3,2,1,2,2,"DK",3,2,5,2,5,5,6,3,1,5,0,0,0,2,27,8,8,8,3,10,3,1,60
"17885",3,3,1,2,1,2,1,2,2,1,2,1,1,3,2,1,1,2,2,1,1,"PH",5,2,6,4,7,1,6,6,7,6,0,0,0,2,23,6,8,12,11,13,4,3,10
"17886",2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,"MY",5,6,5,6,6,6,5,4,6,3,0,0,0,2,25,11,11,9,12,9,4,2,10
"17887",3,3,2,1,4,2,2,2,3,3,3,3,2,1,3,1,2,3,2,3,2,"CA",6,5,3,3,5,3,5,3,2,7,0,0,0,2,35,9,10,6,5,12,2,2,60
"17888",3,1,2,1,3,4,1,1,1,4,3,3,3,3,4,2,4,3,3,1,4,"TR",4,3,7,1,5,3,5,3,1,6,0,0,0,2,22,7,8,10,2,11,3,3,60
"17889",2,2,3,1,2,4,2,2,3,3,2,1,4,3,2,3,4,1,2,2,4,"MY",4,3,5,3,4,2,6,2,4,3,0,0,0,2,20,6,9,7,7,7,2,3,70
"17890",1,1,2,1,3,2,1,1,1,3,1,1,4,2,1,3,4,2,1,1,2,"US",7,6,4,7,5,1,6,2,3,7,0,0,0,1,49,8,12,6,10,12,4,2,60
"17891",2,4,3,4,4,3,3,3,4,3,4,4,4,4,3,4,4,4,2,3,4,"MY",6,2,6,1,6,2,5,2,4,6,0,0,0,2,19,8,7,8,5,12,2,3,10
"17892",1,1,3,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,"MY",5,6,6,6,5,2,7,6,5,5,0,0,0,2,32,7,13,12,11,10,3,1,10
"17893",1,4,2,2,3,2,4,4,4,2,2,3,2,2,2,2,4,3,4,4,4,"MY",4,4,5,1,5,4,5,1,2,4,0,0,0,2,19,8,9,6,3,9,2,3,10
"17894",3,2,3,3,3,3,1,3,4,2,4,3,4,3,3,2,4,4,1,2,4,"MY",4,3,3,2,4,2,7,3,2,7,0,0,0,1,20,6,10,6,4,11,2,2,10
"17895",1,1,4,1,3,2,1,1,1,1,1,1,3,2,1,1,3,4,1,2,1,"MY",7,1,7,1,7,7,7,1,7,1,0,0,0,2,53,14,8,8,8,8,2,1,10
"17896",2,1,2,3,3,3,3,2,2,1,2,3,2,2,3,3,3,3,1,1,2,"MY",2,2,4,3,7,3,6,3,4,4,0,0,0,1,24,5,8,7,7,11,4,3,10
"17897",4,3,3,2,3,4,3,3,4,3,4,4,4,2,3,3,4,3,3,3,2,"SG",2,6,6,2,3,3,4,7,1,6,0,0,0,2,28,5,10,13,3,9,4,3,10
"17898",3,2,3,2,3,3,2,2,4,2,3,2,2,2,2,3,4,2,2,2,3,"MY",3,4,6,3,3,1,6,4,3,1,0,0,0,2,21,4,10,10,6,4,3,3,10
"17899",4,2,4,2,3,3,3,3,3,4,2,2,2,2,2,3,3,1,2,3,4,"MY",6,2,3,2,6,6,6,2,2,5,0,0,0,2,22,12,8,5,4,11,4,2,10
"17900",2,1,1,1,2,2,2,2,4,2,2,2,2,2,3,2,3,3,2,2,3,"MY",4,5,4,3,5,3,5,3,4,5,0,0,0,1,21,7,10,7,7,10,3,2,70
"17901",2,1,3,1,4,3,1,3,1,3,1,1,4,1,1,4,4,2,2,1,2,"US",2,6,3,3,6,1,2,5,3,6,0,0,0,2,35,3,8,8,6,12,2,1,60
"17902",4,4,1,2,4,4,3,2,4,2,1,4,1,1,2,4,1,2,1,1,2,"MY",1,2,5,1,1,3,6,2,2,5,0,0,0,2,19,4,8,7,3,6,3,2,70
"17903",2,2,2,3,3,3,3,3,3,3,3,4,3,4,2,2,1,1,3,1,2,"US",2,7,5,2,6,1,7,2,5,3,0,0,0,2,19,3,14,7,7,9,1,1,60
"17904",3,3,4,2,3,3,1,3,3,3,3,3,4,3,3,3,4,4,3,4,3,"MY",4,2,5,2,3,4,4,4,3,5,0,0,0,2,19,8,6,9,5,8,2,1,10
"17905",1,4,4,1,4,1,3,2,1,3,1,3,4,2,2,2,4,1,3,3,4,"VE",1,3,2,5,4,1,2,3,4,4,0,0,0,2,19,2,5,5,9,8,2,3,70
"17906",2,3,1,2,2,2,1,3,4,1,3,4,1,4,4,3,4,4,2,1,1,"MY",4,3,5,1,6,1,7,6,1,4,0,0,0,2,29,5,10,11,2,10,3,2,10
"17907",2,4,1,3,2,4,3,2,4,1,4,4,1,3,3,2,1,4,4,3,1,"CA",5,2,6,1,4,4,7,3,1,5,0,0,0,2,28,9,9,9,2,9,4,3,60
"17908",2,3,3,2,2,3,1,2,2,4,3,3,4,1,3,2,1,3,3,2,2,"MY",4,7,7,3,5,2,6,2,3,4,0,0,0,2,27,6,13,9,6,9,3,3,10
"17909",3,3,4,3,4,3,4,4,4,3,4,4,4,3,3,3,3,4,4,4,4,"MY",3,5,3,4,6,3,4,4,4,4,0,0,0,2,19,6,9,7,8,10,3,3,20
"17910",2,2,2,1,2,2,2,2,3,1,2,2,3,2,2,1,2,2,2,2,1,"MY",2,3,4,2,4,3,6,3,4,3,0,0,0,2,27,5,9,7,6,7,4,2,10
"17911",3,2,3,4,3,3,2,4,4,3,3,2,3,4,2,2,2,3,3,4,2,"MY",0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,4,3,10
"17912",1,4,2,1,3,2,3,2,3,1,2,3,2,3,1,1,3,3,1,3,2,"MY",7,5,6,4,6,3,5,4,4,4,0,0,0,2,28,10,10,10,8,10,3,2,10
"17913",4,4,2,3,2,4,2,3,4,2,3,2,3,3,2,2,4,4,2,2,3,"MY",6,4,4,1,3,7,4,4,4,4,0,0,0,2,21,13,8,8,5,7,3,1,10
"17914",2,3,1,3,2,2,1,2,2,1,1,2,2,2,2,1,1,3,2,2,1,"MY",5,2,7,3,7,3,7,7,6,5,0,0,0,2,25,8,9,14,9,12,3,2,10
"17915",2,1,2,2,3,3,1,2,4,3,2,2,3,3,2,3,4,2,4,4,4,"MY",4,4,7,3,5,1,6,6,5,1,0,0,0,2,24,5,10,13,8,6,3,2,10
"17916",2,4,2,1,1,4,1,2,4,2,2,1,2,2,2,2,4,4,1,1,4,"MY",2,2,1,7,6,7,7,7,5,3,0,0,0,2,38,9,9,8,12,9,2,3,10
"17917",3,4,4,1,4,2,1,2,2,3,3,2,4,2,2,4,3,3,4,3,3,"MY",6,5,4,2,6,1,7,7,3,6,0,0,0,2,29,7,12,11,5,12,4,2,10
"17918",1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,"MY",4,7,6,3,5,2,5,6,5,4,0,0,0,1,30,6,12,12,8,9,3,1,10
"17919",3,2,1,1,3,3,2,3,2,2,4,2,2,3,1,2,2,4,2,3,3,"MY",2,3,2,2,6,4,6,1,3,7,0,0,0,1,29,6,9,3,5,13,3,3,10
"17920",3,3,3,3,3,4,1,4,2,2,2,4,3,3,4,3,2,3,4,3,3,"NZ",4,4,2,1,5,2,5,1,2,4,0,0,0,1,21,6,9,3,3,9,2,2,10
"17921",4,3,3,2,4,3,1,4,2,4,3,1,3,3,2,2,4,4,2,3,4,"AU",6,2,4,4,5,6,6,3,4,4,0,0,0,2,38,12,8,7,8,9,1,2,60
"17922",2,2,4,1,4,2,1,2,1,3,4,4,4,3,1,3,4,4,1,1,4,"PL",2,1,1,1,7,1,2,2,2,7,0,0,0,1,23,3,3,3,3,14,2,2,60
"17923",3,4,2,3,4,1,2,3,4,4,2,4,4,4,2,3,4,1,1,4,4,"IN",2,7,6,1,1,4,5,5,1,7,0,0,0,2,23,6,12,11,2,8,4,3,70
"17924",2,4,2,4,4,2,4,2,4,2,4,4,2,2,2,2,4,4,4,4,2,"ID",5,2,7,3,6,2,7,4,6,3,0,0,0,2,19,7,9,11,9,9,2,3,10
"17925",2,2,2,2,3,2,1,2,4,3,2,2,3,2,3,3,3,3,1,2,3,"PH",2,3,5,2,2,2,5,6,3,3,0,0,0,2,21,4,8,11,5,5,3,3,10
"17926",1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,"MY",5,4,7,3,6,3,6,3,6,4,0,0,0,2,21,8,10,10,9,10,3,1,10
"17927",3,1,2,2,3,4,1,2,4,3,2,4,3,3,4,3,4,4,3,4,4,"ID",5,2,4,1,6,5,6,1,3,2,0,0,0,2,20,10,8,5,4,8,2,3,10
"17928",1,2,2,2,2,4,2,2,2,2,2,2,2,2,1,3,4,3,1,3,1,"PH",2,3,1,1,7,1,4,1,4,1,0,0,0,2,25,3,7,2,5,8,3,3,10
"17929",1,4,1,1,1,2,1,1,3,1,1,2,1,2,1,1,2,2,2,1,1,"MY",1,7,6,7,6,7,7,7,5,7,0,0,0,2,26,8,14,13,12,13,3,1,60
"17930",4,1,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,"MY",7,4,4,1,5,1,7,1,4,1,0,0,0,2,25,8,11,5,5,6,2,2,70
"17931",2,1,1,1,2,3,1,3,2,1,2,2,2,1,3,2,1,2,3,1,1,"DE",5,6,5,3,7,5,7,3,5,6,0,0,0,2,34,10,13,8,8,13,4,1,60
"17932",1,1,1,1,1,1,1,3,1,1,1,2,2,2,1,1,1,1,1,1,1,"US",4,7,7,3,5,3,7,7,4,4,0,0,0,2,19,7,14,14,7,9,2,2,60
"17933",3,2,2,1,4,2,1,2,3,3,3,2,4,3,3,3,4,2,2,4,3,"GB",4,1,1,1,5,6,4,3,3,6,0,0,0,2,27,10,5,4,4,11,2,3,30
"17934",1,3,1,1,4,2,2,2,1,1,3,3,1,1,1,1,1,2,4,2,1,"US",6,3,6,2,7,3,7,4,5,7,0,0,0,2,21,9,10,10,7,14,3,2,70
"17935",2,1,2,3,3,3,3,3,4,2,3,2,2,3,3,2,3,1,3,3,1,"MY",5,6,6,1,7,3,7,4,3,6,0,0,0,2,23,8,13,10,4,13,2,2,10
"17936",4,1,4,1,2,1,1,4,1,4,4,4,4,2,2,4,2,2,2,3,4,"NZ",3,4,3,5,7,3,4,4,7,7,0,0,0,2,29,6,8,7,12,14,3,2,10
"17937",2,2,2,1,2,2,3,2,2,1,1,2,2,1,1,2,1,2,3,2,2,"MY",2,5,2,3,5,3,6,4,4,4,0,0,0,2,23,5,11,6,7,9,3,3,10
