"","ï..Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","Q21A","country","TIPI1","TIPI2","TIPI3","TIPI4","TIPI5","TIPI6","TIPI7","TIPI8","TIPI9","TIPI10","VCL3","VCL6","VCL12","gender","age","Extraversion","Agreeableness","Conscientiousness","Emotional","Openness","education","urban","race"
"15796",4,3,3,2,2,4,2,3,4,2,3,2,4,3,2,2,4,4,2,2,2,"MY",5,3,3,1,4,3,5,1,3,4,0,0,0,2,23,8,8,4,4,8,2,2,70
"15797",2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,1,2,2,2,2,1,"MY",5,2,6,3,6,3,4,4,5,5,0,0,0,2,23,8,6,10,8,11,4,1,70
"15798",1,3,1,2,2,3,2,1,2,1,2,2,2,2,3,2,1,4,2,3,1,"MY",5,3,4,2,5,4,6,3,4,3,0,0,0,2,22,9,9,7,6,8,3,3,10
"15799",4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,2,4,"MY",0,0,0,2,0,0,0,0,0,0,0,0,0,2,31,0,0,0,2,0,2,2,10
"15800",2,4,3,3,4,4,2,3,2,4,3,4,2,3,3,3,3,2,3,3,3,"MY",5,2,7,1,4,5,4,5,1,1,0,0,0,2,20,10,6,12,2,5,2,1,10
"15801",2,3,2,1,2,3,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,"US",3,6,6,5,3,4,4,5,2,3,0,0,0,2,34,7,10,11,7,6,2,1,60
"15802",2,2,2,1,2,2,1,3,2,2,3,2,2,2,2,2,2,2,1,2,2,"MY",5,3,6,4,5,7,5,3,3,5,0,0,0,2,22,12,8,9,7,10,3,3,10
"15803",2,2,2,2,3,3,1,3,3,3,3,2,4,2,2,2,4,2,2,1,3,"US",5,2,2,1,5,2,4,5,2,4,0,0,0,2,19,7,6,7,3,9,2,3,70
"15804",3,4,2,4,3,2,4,4,4,3,3,3,3,2,4,3,3,4,4,4,4,"MY",5,2,6,1,5,3,7,3,5,0,0,0,0,2,20,8,9,9,6,5,3,1,10
"15805",3,3,2,3,3,3,3,2,3,2,2,3,3,3,4,3,3,4,2,3,2,"MY",5,2,6,1,5,2,6,2,5,3,0,0,0,2,42,7,8,8,6,8,4,3,10
"15806",2,2,1,3,1,2,2,4,2,1,2,2,3,3,1,2,4,2,2,1,3,"MY",5,2,6,1,5,3,7,1,5,7,0,0,0,2,20,8,9,7,6,12,2,3,10
"15807",1,1,1,1,1,2,3,1,3,1,1,1,1,3,1,1,1,3,1,1,1,"MY",6,4,6,6,6,6,6,3,6,3,0,0,0,2,24,12,10,9,12,9,3,3,10
"15808",2,2,1,1,1,2,2,2,2,1,2,2,3,2,2,1,2,3,1,1,1,"MY",5,3,6,2,7,2,6,3,6,3,0,0,0,2,20,7,9,9,8,10,3,2,70
"15809",2,2,2,2,2,3,3,3,2,2,2,2,3,3,2,2,3,2,2,2,3,"MY",5,2,7,1,5,1,5,3,5,2,0,0,0,2,31,6,7,10,6,7,4,3,10
"15810",1,2,4,1,2,3,1,2,4,4,1,2,1,2,1,1,4,1,3,2,4,"MY",5,3,5,1,6,1,5,1,2,4,0,0,0,2,19,6,8,6,3,10,2,1,70
"15811",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,"MY",6,1,6,1,7,1,7,1,7,1,0,0,0,2,19,7,8,7,8,8,2,2,10
"15812",2,2,1,2,2,3,3,2,4,2,2,2,2,2,3,2,2,4,1,2,3,"MY",6,5,3,1,5,7,5,7,3,5,0,0,0,2,23,13,10,10,4,10,3,3,10
"15813",1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,"MY",5,4,6,4,7,3,7,3,6,4,0,0,0,2,26,8,11,9,10,11,3,2,70
"15814",1,2,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,"MY",5,4,5,2,5,3,6,3,5,2,0,0,0,2,20,8,10,8,7,7,2,3,10
"15815",3,3,2,3,4,2,1,2,1,3,3,2,3,3,1,3,4,3,1,3,2,"MY",3,3,6,3,7,2,7,3,4,2,0,0,0,2,30,5,10,9,7,9,3,1,10
"15816",1,2,3,4,2,4,3,2,3,2,4,4,2,3,4,2,1,1,4,3,1,"US",6,3,5,2,6,3,7,6,6,6,0,0,0,2,22,9,10,11,8,12,2,2,60
"15817",2,2,2,1,2,2,3,1,2,2,1,3,2,1,1,3,3,3,2,2,2,"MY",5,4,7,3,4,4,6,5,4,3,0,0,0,2,37,9,10,12,7,7,3,1,10
"15818",3,1,3,1,3,3,2,3,2,2,2,2,4,3,2,3,3,4,2,2,2,"MY",5,3,5,1,5,4,5,2,2,2,0,0,0,2,21,9,8,7,3,7,3,3,10
"15819",3,2,3,3,2,4,2,2,3,2,2,3,3,2,4,3,3,2,3,3,2,"MY",3,5,5,1,6,2,6,2,5,4,0,0,0,2,26,5,11,7,6,10,3,3,10
"15820",1,3,1,1,2,2,1,3,2,2,2,2,3,2,1,2,1,3,1,2,1,"MY",5,2,3,3,5,2,5,1,3,6,0,0,0,2,41,7,7,4,6,11,3,2,10
"15821",1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,1,2,1,2,2,1,"MY",6,3,5,7,7,1,5,2,7,2,0,0,0,2,25,7,8,7,14,9,4,1,70
"15822",4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,2,4,4,3,4,4,"MY",5,3,6,1,7,3,6,3,4,3,0,0,0,2,20,8,9,9,5,10,3,1,10
"15823",3,4,3,4,3,3,2,2,3,3,3,3,4,4,2,2,4,4,2,4,4,"MY",5,2,7,2,5,4,5,3,3,4,0,0,0,2,28,9,7,10,5,9,4,3,10
"15824",1,2,1,1,1,2,1,1,2,1,3,1,2,2,1,1,1,3,1,1,1,"PH",6,2,5,3,7,1,6,5,4,5,0,0,0,2,33,7,8,10,7,12,3,1,10
"15825",1,1,2,3,1,2,2,2,3,3,3,2,2,4,1,4,4,3,2,2,3,"US",1,5,4,3,3,1,4,1,5,1,0,0,0,2,24,2,9,5,8,4,3,2,30
"15826",2,4,2,4,4,3,4,3,3,3,3,4,4,3,3,3,4,3,4,3,3,"MY",2,2,5,2,6,2,5,4,4,4,0,0,0,2,24,4,7,9,6,10,3,2,10
"15827",3,4,3,3,4,4,3,4,4,3,4,3,4,4,4,4,4,3,4,4,4,"MY",6,2,1,1,5,4,4,3,3,6,0,0,0,2,20,10,6,4,4,11,2,3,10
"15828",3,3,3,1,4,4,2,3,3,4,3,4,1,3,3,3,4,4,2,4,4,"MY",2,7,1,6,1,6,6,2,1,2,0,0,0,2,23,8,13,3,7,3,4,3,10
"15829",2,4,1,2,1,1,3,1,2,1,1,2,1,2,2,1,1,2,1,2,1,"MY",5,4,6,6,6,3,6,7,6,4,0,0,0,2,28,8,10,13,12,10,3,1,10
"15830",3,3,3,3,3,1,3,3,4,2,3,3,4,2,3,3,4,3,3,4,3,"MY",4,4,5,2,6,3,6,4,2,5,0,0,0,2,20,7,10,9,4,11,3,3,70
"15831",1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,"MY",6,5,5,2,7,5,7,2,5,2,0,0,0,2,21,11,12,7,7,9,3,3,10
"15832",3,3,3,1,3,1,1,3,3,4,2,2,4,4,3,3,4,4,2,4,4,"NONE",5,4,5,2,4,2,7,4,2,3,0,0,0,2,22,7,11,9,4,7,3,2,10
"15833",4,2,3,1,2,4,1,2,2,4,4,4,4,4,1,4,4,4,2,2,4,"MY",4,3,6,0,6,3,5,4,4,3,0,0,0,2,21,7,8,10,4,9,2,3,10
"15834",1,2,4,2,4,1,2,4,2,4,2,2,3,2,1,4,3,2,4,2,3,"MY",1,2,3,2,7,1,7,2,2,4,0,0,0,2,20,2,9,5,4,11,2,2,10
"15835",2,2,1,1,2,2,1,2,1,1,2,1,2,2,2,1,1,2,3,1,1,"MY",7,2,6,6,7,5,7,3,6,5,0,0,0,2,24,12,9,9,12,12,4,3,10
"15836",3,1,2,3,1,1,1,2,1,1,3,4,2,1,2,2,3,3,2,1,2,"GB",3,3,5,2,7,3,5,6,2,6,0,0,0,2,24,6,8,11,4,13,3,3,60
"15837",2,2,2,4,2,2,2,3,3,2,2,2,2,2,3,2,2,3,1,2,2,"MY",5,4,6,1,7,3,7,1,4,4,0,0,0,2,24,8,11,7,5,11,4,3,10
"15838",2,2,2,1,1,3,1,2,3,1,1,2,3,2,2,2,4,2,2,1,3,"MY",7,2,5,1,7,7,7,5,1,3,0,0,0,2,28,14,9,10,2,10,4,2,10
"15839",2,2,2,1,3,3,1,2,4,3,2,2,4,2,4,2,2,4,2,4,4,"MY",2,2,4,1,3,6,2,4,2,4,0,0,0,2,20,8,4,8,3,7,2,2,10
"15840",2,1,1,2,2,3,2,2,3,2,2,4,3,2,2,4,2,2,3,2,1,"MY",3,3,5,0,6,2,3,4,4,5,0,0,0,2,24,5,6,9,4,11,4,3,10
"15841",2,4,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,"MY",5,4,6,4,6,4,6,5,6,5,0,0,0,2,23,9,10,11,10,11,4,3,10
"15842",4,2,3,3,4,2,1,4,4,4,1,1,2,2,2,2,2,3,4,3,3,"GB",1,2,7,3,3,1,1,5,6,2,0,0,0,2,21,2,3,12,9,5,3,2,70
"15843",4,2,2,2,2,1,1,3,2,3,3,2,3,2,3,2,4,3,1,2,3,"MY",1,4,5,2,4,1,6,1,3,6,0,0,0,2,19,2,10,6,5,10,2,3,10
"15844",4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"MY",7,1,4,1,4,1,3,1,1,7,0,0,0,2,20,8,4,5,2,11,3,3,70
"15845",4,1,2,2,1,3,1,2,2,3,2,3,4,4,2,2,4,1,2,1,4,"MY",3,4,6,1,1,7,0,1,3,1,0,0,0,2,20,10,4,7,4,2,2,3,70
"15846",4,1,3,1,3,2,1,4,1,2,2,2,2,2,2,2,1,2,2,2,2,"US",6,3,7,7,7,7,7,2,7,7,0,0,0,2,51,13,10,9,14,14,3,2,10
"15847",2,1,2,2,3,3,1,3,4,3,4,4,3,3,4,4,2,4,4,4,2,"MY",6,2,3,1,2,6,2,1,2,1,0,0,0,2,24,12,4,4,3,3,3,3,10
"15848",1,1,1,3,1,2,2,2,3,2,3,2,3,1,2,2,3,3,3,2,2,"MY",5,4,6,2,5,7,5,4,3,4,0,0,0,2,22,12,9,10,5,9,3,3,10
"15849",1,2,1,1,2,1,1,1,2,1,3,1,1,1,2,2,1,1,1,2,1,"MY",4,3,5,7,1,4,6,7,4,7,0,0,0,2,26,8,9,12,11,8,3,2,10
"15850",2,1,4,1,3,1,2,1,4,4,2,1,2,2,2,1,2,1,1,1,2,"NZ",5,3,7,2,3,4,2,7,5,1,0,0,0,2,20,9,5,14,7,4,2,3,10
"15851",3,3,4,2,4,4,4,3,2,4,4,4,4,2,4,4,3,3,1,2,4,"US",2,2,5,1,5,2,5,3,2,4,0,0,0,2,19,4,7,8,3,9,3,2,60
"15852",4,3,4,1,4,4,2,4,4,4,4,3,4,4,3,4,4,4,2,4,4,"GB",1,2,6,1,1,2,3,7,1,6,0,0,0,2,26,3,5,13,2,7,4,3,60
"15853",2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,"MY",4,4,7,3,6,1,7,2,6,5,0,0,0,2,29,5,11,9,9,11,4,1,10
"15854",2,2,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,"MY",4,3,3,2,4,2,4,3,3,4,0,0,0,2,28,6,7,6,5,8,3,3,10
"15855",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"MY",7,7,7,7,6,5,7,6,7,3,0,0,0,2,24,12,14,13,14,9,4,3,70
"15856",4,1,2,1,4,2,1,4,1,2,2,1,3,1,1,3,2,1,2,1,2,"CA",3,7,7,3,2,3,2,7,4,3,0,0,0,2,25,6,9,14,7,5,3,2,10
"15857",4,3,4,1,4,1,2,4,2,4,4,2,4,4,4,4,4,3,1,4,4,"MY",5,4,6,4,4,4,4,4,1,4,0,0,0,2,20,9,8,10,5,8,3,3,10
"15858",3,3,2,2,3,4,2,3,4,1,4,4,1,4,2,2,2,2,2,3,2,"AU",7,3,5,1,3,3,5,3,5,3,0,0,0,2,31,10,8,8,6,6,3,1,60
"15859",2,1,1,1,1,2,1,1,3,2,2,2,1,1,1,1,2,3,2,3,2,"MY",4,3,5,4,5,5,4,4,3,4,0,0,0,2,24,9,7,9,7,9,3,2,10
"15860",4,3,3,2,3,4,3,3,3,3,4,3,4,4,3,3,3,3,3,2,4,"HR",4,4,4,1,7,4,4,2,1,7,0,0,0,2,25,8,8,6,2,14,2,1,60
"15861",4,2,4,4,4,4,2,4,4,4,4,4,4,2,2,4,4,4,2,4,4,"CA",2,3,5,1,5,1,6,2,5,7,0,0,0,2,19,3,9,7,6,12,2,3,70
"15862",4,4,4,3,3,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,"GB",6,3,7,1,5,1,7,7,6,6,0,0,0,2,53,7,10,14,7,11,3,2,60
"15863",4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,"US",5,2,3,1,3,5,7,1,1,6,0,0,0,2,21,10,9,4,2,9,2,3,70
"15864",3,3,2,3,3,3,3,2,3,2,3,3,3,3,1,3,3,2,2,2,2,"MY",5,2,6,2,3,3,5,1,2,2,0,0,0,2,21,8,7,7,4,5,2,3,10
"15865",4,4,4,2,2,4,1,2,4,4,4,2,4,4,2,2,4,4,1,4,4,"MY",5,5,3,1,5,1,7,2,1,3,0,0,0,2,22,6,12,5,2,8,3,2,10
"15866",2,1,2,1,2,3,1,2,3,2,3,2,3,2,1,1,4,3,1,2,2,"MY",4,3,2,1,5,6,6,3,5,2,0,0,0,2,22,10,9,5,6,7,3,3,10
"15867",2,1,1,1,2,4,1,2,1,2,2,2,3,3,1,1,2,1,1,1,1,"GR",3,6,6,3,6,1,7,2,6,5,0,0,0,2,23,4,13,8,9,11,3,1,60
"15868",2,2,2,3,2,2,2,4,3,2,2,2,2,2,2,2,2,2,3,2,2,"MY",5,5,6,5,5,3,5,6,6,3,0,0,0,2,30,8,10,12,11,8,4,1,10
"15869",2,4,3,1,4,3,1,2,1,4,2,1,4,3,1,4,4,4,1,1,4,"NZ",1,3,2,2,2,1,4,2,2,1,0,0,0,2,24,2,7,4,4,3,4,3,10
"15870",3,4,4,1,3,2,2,4,2,4,2,4,4,2,4,3,4,3,3,3,4,"MY",2,3,6,1,1,1,5,6,2,4,0,0,0,2,28,3,8,12,3,5,3,1,10
"15871",3,2,2,1,3,2,1,2,2,3,3,2,3,1,2,2,3,2,1,2,3,"MY",4,3,4,2,5,2,5,1,5,4,0,0,0,2,22,6,8,5,7,9,2,1,10
"15872",3,4,2,4,3,4,2,4,4,2,3,3,3,4,3,3,3,2,4,3,2,"US",4,2,6,1,6,4,4,4,2,5,0,0,0,2,27,8,6,10,3,11,3,3,10
"15873",1,4,3,1,4,1,1,2,2,4,2,1,3,3,1,4,3,3,2,2,3,"MY",1,4,3,3,2,2,4,2,2,3,0,0,0,2,21,3,8,5,5,5,3,2,10
"15874",2,1,3,3,3,4,2,2,4,4,3,4,4,1,4,4,4,3,1,3,4,"SA",1,3,5,2,5,2,4,3,3,4,0,0,0,2,20,3,7,8,5,9,2,3,10
"15875",3,1,4,2,3,4,1,4,4,4,4,4,3,4,3,4,4,2,1,4,4,"NONE",2,4,7,2,5,1,4,6,2,3,0,0,0,2,22,3,8,13,4,8,3,3,20
"15876",4,4,4,2,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,"IN",1,5,7,1,2,3,4,5,2,7,0,0,0,2,23,4,9,12,3,9,4,1,70
"15877",2,2,2,2,3,3,4,3,4,4,4,2,3,4,4,4,4,3,3,3,4,"MY",1,6,5,2,4,1,5,2,2,3,0,0,0,2,26,2,11,7,4,7,3,2,10
"15878",2,4,2,1,3,2,2,3,4,2,3,2,2,3,2,4,3,3,1,3,3,"MY",2,6,5,2,2,1,7,3,1,7,0,0,0,2,27,3,13,8,3,9,3,1,10
"15879",2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,1,1,"MY",1,4,5,4,5,3,4,5,4,3,0,0,0,2,24,4,8,10,8,8,2,2,10
"15880",3,1,4,1,3,3,1,4,4,2,3,3,4,3,3,3,3,4,2,3,1,"MY",5,3,4,5,4,3,4,4,4,6,0,0,0,2,21,8,7,8,9,10,3,3,10
"15881",4,3,2,2,2,4,2,4,3,4,2,4,4,2,2,3,4,4,2,2,4,"US",4,2,7,2,6,7,6,1,2,4,0,0,0,2,33,11,8,8,4,10,4,2,10
"15882",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"MY",7,3,7,7,7,3,7,3,7,6,0,0,0,2,26,10,10,10,14,13,3,1,10
"15883",3,3,4,1,4,3,1,4,4,4,4,4,4,4,1,4,4,4,4,3,4,"MY",4,6,7,4,4,2,6,7,1,4,0,0,0,2,23,6,12,14,5,8,2,2,10
"15884",2,4,2,2,2,3,3,2,3,2,3,4,3,2,4,2,3,4,2,3,2,"MY",5,4,5,1,6,3,5,2,1,5,0,0,0,2,19,8,9,7,2,11,3,3,10
"15885",2,3,4,2,2,3,2,3,3,4,3,2,3,3,3,2,4,4,3,4,4,"NONE",4,4,5,2,1,3,6,3,1,3,0,0,0,2,19,7,10,8,3,4,2,2,10
"15886",4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,"MY",1,5,6,1,5,1,7,6,3,5,0,0,0,2,21,2,12,12,4,10,2,2,10
"15887",3,2,3,2,4,4,2,2,4,4,3,3,4,2,2,4,4,3,1,3,4,"MY",6,3,6,5,7,6,7,6,2,5,0,0,0,2,21,12,10,12,7,12,2,2,10
"15888",2,1,2,1,4,4,2,2,3,4,4,2,4,4,4,4,4,4,1,2,4,"US",3,3,5,1,6,3,6,3,5,3,0,0,0,2,29,6,9,8,6,9,2,2,60
"15889",4,4,4,2,4,3,4,4,4,4,3,4,4,4,4,4,4,4,2,4,4,"MY",4,4,4,2,4,1,7,7,4,7,0,0,0,2,22,5,11,11,6,11,3,1,10
"15890",4,2,3,2,4,2,1,4,2,4,3,3,3,3,3,3,3,2,1,3,2,"GB",3,5,6,3,5,1,7,5,2,6,0,0,0,2,20,4,12,11,5,11,3,3,60
"15891",3,1,4,2,2,3,1,2,2,4,3,4,4,3,2,4,4,3,1,1,4,"MY",4,4,3,3,4,2,4,5,5,3,0,0,0,2,23,6,8,8,8,7,3,2,10
"15892",1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,"MY",3,7,7,3,6,2,7,3,5,2,0,0,0,2,23,5,14,10,8,8,3,2,10
"15893",3,2,4,1,4,3,1,3,3,3,4,1,4,4,2,2,3,3,2,1,4,"MY",2,6,5,6,4,6,6,7,1,2,0,0,0,2,25,8,12,12,7,6,3,2,70
"15894",2,1,3,1,3,2,2,2,1,3,1,3,2,2,1,4,1,3,2,3,2,"CA",3,3,7,1,7,2,6,5,3,1,0,0,0,2,29,5,9,12,4,8,4,2,60
"15895",3,1,3,4,4,4,3,3,4,3,3,3,3,3,3,3,4,3,3,4,4,"MY",2,5,5,3,5,1,5,3,5,5,0,0,0,2,23,3,10,8,8,10,3,3,10
"15896",3,1,1,2,3,1,1,1,2,2,1,3,3,2,1,1,2,1,2,3,2,"MY",4,2,5,1,5,4,6,1,2,3,0,0,0,2,23,8,8,6,3,8,2,1,10
"15897",3,2,3,1,4,2,1,2,4,3,2,2,3,2,1,3,4,3,2,1,4,"MY",1,2,2,3,7,5,1,5,1,5,0,0,0,2,23,6,3,7,4,12,3,2,10
"15898",3,2,2,1,4,3,2,2,3,3,2,2,4,2,3,4,2,3,4,4,2,"MY",1,7,5,3,4,1,6,6,5,5,0,0,0,2,24,2,13,11,8,9,3,1,70
"15899",4,3,4,2,4,4,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,"MY",3,1,3,1,5,2,1,2,1,6,0,0,0,2,21,5,2,5,2,11,3,2,10
"15900",1,2,1,1,2,2,1,2,2,1,1,2,1,2,1,1,1,3,1,1,1,"MY",4,3,6,2,5,1,7,4,2,7,0,0,0,2,34,5,10,10,4,12,4,3,10
"15901",4,2,2,2,3,2,1,3,4,2,3,2,3,4,3,3,4,3,4,2,4,"IE",2,2,6,1,5,1,6,3,4,4,0,0,0,2,21,3,8,9,5,9,3,1,10
"15902",2,3,2,3,2,3,2,3,3,2,3,2,3,2,2,2,2,2,1,1,2,"NONE",4,3,6,2,5,2,6,3,3,3,0,0,0,2,43,6,9,9,5,8,2,1,60
"15903",4,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,"BR",2,1,6,1,6,1,5,1,1,4,0,0,0,2,22,3,6,7,2,10,2,2,70
"15904",3,1,1,4,4,2,1,4,3,1,3,2,2,1,3,3,1,1,4,1,1,"US",1,4,7,2,5,3,2,6,6,5,0,0,0,2,39,4,6,13,8,10,4,2,60
"15905",4,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,4,3,4,4,"MY",2,3,4,1,4,4,4,2,2,4,0,0,0,2,20,6,7,6,3,8,2,2,10
"15906",2,3,3,1,2,2,2,4,4,4,2,4,4,4,3,3,4,2,2,4,4,"MY",1,2,1,1,4,4,5,2,1,1,0,0,0,2,27,5,7,3,2,5,1,1,10
"15907",3,4,3,3,3,4,3,4,4,3,4,4,4,3,4,4,3,3,3,3,4,"MY",4,4,4,2,5,1,4,4,2,4,0,0,0,2,24,5,8,8,4,9,4,2,10
"15908",3,3,3,3,4,4,2,3,3,4,3,3,3,3,2,3,4,2,2,2,4,"MY",1,1,2,1,2,3,5,2,4,3,0,0,0,2,25,4,6,4,5,5,3,2,10
"15909",3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,4,3,"US",1,7,4,1,1,7,1,7,1,7,0,0,0,2,35,8,8,11,2,8,2,1,60
"15910",2,3,2,1,2,3,1,2,2,3,3,2,4,2,3,2,3,3,1,2,3,"US",3,6,5,2,7,2,4,7,4,7,0,0,0,2,23,5,10,12,6,14,2,2,60
"15911",3,1,3,1,2,3,1,2,3,4,2,3,3,2,3,3,4,3,1,3,2,"MY",5,3,6,2,5,2,6,5,3,4,0,0,0,2,21,7,9,11,5,9,2,1,10
"15912",2,3,2,2,2,3,2,1,2,1,3,2,2,4,2,2,2,2,2,2,2,"MY",5,3,6,2,3,2,6,6,5,2,0,0,0,2,20,7,9,12,7,5,2,1,10
"15913",4,1,4,3,4,3,1,3,3,3,4,4,2,4,4,4,4,4,2,4,3,"MY",6,1,7,1,5,4,6,4,1,6,0,0,0,2,26,10,7,11,2,11,3,1,10
"15914",2,2,1,3,1,2,2,2,3,1,4,3,2,2,3,2,2,1,3,3,1,"MY",5,2,6,1,7,1,7,7,5,5,0,0,0,2,25,6,9,13,6,12,4,1,10
"15915",2,1,2,3,2,3,3,2,3,2,3,2,2,3,2,2,3,3,3,2,2,"MY",5,4,3,1,4,3,6,2,4,3,0,0,0,2,22,8,10,5,5,7,2,1,10
"15916",2,2,2,1,2,3,2,2,2,3,2,3,2,2,2,2,2,3,3,2,3,"MY",5,4,6,3,2,5,6,6,2,2,0,0,0,2,21,10,10,12,5,4,3,3,10
"15917",4,2,2,2,4,3,1,2,2,3,3,2,3,2,2,3,2,4,4,2,2,"CZ",4,2,3,3,5,7,2,3,3,4,0,0,0,2,19,11,4,6,6,9,2,3,60
"15918",2,3,3,2,3,3,1,4,3,3,3,4,4,4,3,4,4,4,3,2,3,"MY",3,1,5,1,5,6,5,2,2,2,0,0,0,2,20,9,6,7,3,7,3,3,10
"15919",4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,1,3,4,"US",1,4,7,1,5,4,3,5,1,3,0,0,0,2,21,5,7,12,2,8,2,3,60
"15920",2,1,2,1,3,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,"MY",6,4,7,2,7,6,6,3,3,3,0,0,0,2,24,12,10,10,5,10,3,1,10
"15921",2,2,1,2,2,2,2,2,3,2,4,2,2,2,2,2,2,2,3,1,2,"PH",4,4,6,5,5,3,5,4,4,3,0,0,0,2,19,7,9,10,9,8,3,3,10
"15922",4,1,4,2,4,3,2,4,4,4,3,4,3,3,4,4,4,4,2,4,4,"US",2,7,7,2,3,1,7,7,4,4,0,0,0,2,26,3,14,14,6,7,3,3,60
"15923",2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,"MY",5,7,5,3,6,3,5,2,6,3,0,0,0,2,29,8,12,7,9,9,3,1,10
"15924",2,1,2,2,3,4,1,3,1,4,2,3,3,2,3,4,2,4,1,4,3,"AU",2,6,6,2,3,2,5,4,3,6,0,0,0,2,25,4,11,10,5,9,3,3,70
"15925",2,2,1,3,1,4,1,2,3,1,2,2,1,1,3,1,2,2,3,1,1,"ID",4,7,5,3,3,3,6,1,3,3,0,0,0,2,21,7,13,6,6,6,2,2,10
"15926",3,3,3,2,3,3,1,3,3,2,3,3,2,3,3,2,2,1,3,2,2,"BN",2,7,3,3,6,5,7,1,2,3,0,0,0,2,29,7,14,4,5,9,4,3,10
"15927",1,2,4,1,4,1,1,1,2,4,1,2,1,1,1,4,3,1,1,1,4,"GB",5,7,6,6,5,5,7,2,4,6,0,0,0,2,21,10,14,8,10,11,3,3,70
"15928",4,1,4,1,4,3,1,1,3,4,3,2,4,2,3,4,4,2,3,3,4,"IN",6,3,3,2,7,4,7,3,5,7,0,0,0,2,20,10,10,6,7,14,3,3,10
"15929",3,1,1,4,2,4,4,2,4,1,2,4,3,2,2,2,4,4,4,4,1,"MY",5,4,4,1,7,4,7,4,4,4,0,0,0,2,21,9,11,8,5,11,3,3,10
"15930",3,2,3,1,2,2,2,3,3,2,2,3,2,3,2,2,1,1,3,2,2,"MY",2,3,5,2,5,2,4,6,5,3,0,0,0,2,23,4,7,11,7,8,3,3,10
"15931",2,4,1,2,2,3,2,2,4,1,2,4,3,3,4,2,3,3,4,2,3,"MY",4,2,7,1,7,1,6,3,4,2,0,0,0,2,22,5,8,10,5,9,3,1,10
"15932",2,3,3,2,3,2,2,2,3,3,3,2,2,2,2,3,3,4,2,2,3,"MY",5,2,6,3,6,1,5,2,5,3,0,0,0,2,22,6,7,8,8,9,3,2,10
"15933",4,4,4,4,3,2,3,2,4,4,2,2,4,3,4,4,4,1,4,3,4,"GB",4,4,4,4,4,4,4,4,4,4,0,0,0,2,19,8,8,8,8,8,2,3,60
"15934",2,4,4,1,4,4,1,1,4,4,2,4,4,1,4,4,4,2,1,2,2,"GB",3,5,2,2,3,3,6,2,2,4,0,0,0,2,27,6,11,4,4,7,1,3,60
"15935",1,2,2,1,1,2,1,2,1,1,2,2,1,3,1,1,1,2,1,1,1,"RS",7,3,6,4,6,5,4,5,6,6,0,0,0,2,24,12,7,11,10,12,3,3,60
"15936",4,1,2,2,4,1,1,4,1,2,2,2,2,1,1,1,1,1,2,1,2,"US",7,3,7,7,6,7,7,4,5,5,0,0,0,2,20,14,10,11,12,11,2,2,60
"15937",4,1,4,1,4,2,1,4,1,4,4,3,4,3,2,2,3,3,1,4,1,"MY",7,2,7,7,6,7,7,7,6,6,0,0,0,2,30,14,9,14,13,12,4,1,10
"15938",4,4,4,4,2,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,"MY",4,4,6,1,6,4,6,5,4,7,0,0,0,2,28,8,10,11,5,13,4,3,10
